TransactionNo,TransactionNo,Items,DateTime,Daypart,DayType
8458,8458,Bread,3/20/2017 9:00,Morning,Weekday
8459,8459,Coffee,3/20/2017 9:15,Morning,Weekday
8459,8459,Bread,3/20/2017 9:15,Morning,Weekday
8460,8460,Coffee,3/20/2017 9:35,Morning,Weekday
8461,8461,Coffee,3/20/2017 9:38,Morning,Weekday
8461,8461,Bread,3/20/2017 9:38,Morning,Weekday
8462,8462,Coffee,3/20/2017 10:03,Morning,Weekday
8462,8462,Coffee,3/20/2017 10:03,Morning,Weekday
8462,8462,Pastry,3/20/2017 10:03,Morning,Weekday
8462,8462,Bread,3/20/2017 10:03,Morning,Weekday
8462,8462,Bread,3/20/2017 10:03,Morning,Weekday
8462,8462,Toast,3/20/2017 10:03,Morning,Weekday
8463,8463,Pastry,3/20/2017 10:17,Morning,Weekday
8463,8463,Cake,3/20/2017 10:17,Morning,Weekday
8463,8463,Bread,3/20/2017 10:17,Morning,Weekday
8464,8464,Coffee,3/20/2017 10:18,Morning,Weekday
8464,8464,Muffin,3/20/2017 10:18,Morning,Weekday
8465,8465,Baguette,3/20/2017 10:28,Morning,Weekday
8466,8466,Coffee,3/20/2017 10:31,Morning,Weekday
8466,8466,Bread,3/20/2017 10:31,Morning,Weekday
8467,8467,Coffee,3/20/2017 10:37,Morning,Weekday
8467,8467,Mineral water,3/20/2017 10:37,Morning,Weekday
8467,8467,Cookies,3/20/2017 10:37,Morning,Weekday
8467,8467,Toast,3/20/2017 10:37,Morning,Weekday
8468,8468,Tea,3/20/2017 10:46,Morning,Weekday
8468,8468,Spanish Brunch,3/20/2017 10:46,Morning,Weekday
8469,8469,Coffee,3/20/2017 10:51,Morning,Weekday
8470,8470,Coffee,3/20/2017 11:03,Morning,Weekday
8471,8471,Bread,3/20/2017 11:04,Morning,Weekday
8472,8472,Coffee granules ,3/20/2017 11:15,Morning,Weekday
8473,8473,Cake,3/20/2017 11:25,Morning,Weekday
8473,8473,Muffin,3/20/2017 11:25,Morning,Weekday
8473,8473,Juice,3/20/2017 11:25,Morning,Weekday
8474,8474,Coffee,3/20/2017 11:30,Morning,Weekday
8475,8475,Cake,3/20/2017 11:32,Morning,Weekday
8476,8476,Juice,3/20/2017 11:44,Morning,Weekday
8476,8476,Sandwich,3/20/2017 11:44,Morning,Weekday
8477,8477,Coffee,3/20/2017 11:54,Morning,Weekday
8477,8477,Pastry,3/20/2017 11:54,Morning,Weekday
8478,8478,Coffee,3/20/2017 11:55,Morning,Weekday
8478,8478,Muffin,3/20/2017 11:55,Morning,Weekday
8479,8479,Truffles,3/20/2017 11:58,Morning,Weekday
8479,8479,Sandwich,3/20/2017 11:58,Morning,Weekday
8480,8480,Coffee,3/20/2017 11:59,Morning,Weekday
8480,8480,Baguette,3/20/2017 11:59,Morning,Weekday
8481,8481,Farm House,3/20/2017 12:03,Afternoon,Weekday
8482,8482,Pastry,3/20/2017 12:13,Afternoon,Weekday
8483,8483,Jam,3/20/2017 12:17,Afternoon,Weekday
8484,8484,Sandwich,3/20/2017 12:19,Afternoon,Weekday
8485,8485,Coffee,3/20/2017 12:23,Afternoon,Weekday
8485,8485,Coffee,3/20/2017 12:23,Afternoon,Weekday
8486,8486,Hot chocolate,3/20/2017 12:30,Afternoon,Weekday
8486,8486,Coffee,3/20/2017 12:30,Afternoon,Weekday
8486,8486,Brownie,3/20/2017 12:30,Afternoon,Weekday
8486,8486,Muffin,3/20/2017 12:30,Afternoon,Weekday
8486,8486,Bread,3/20/2017 12:30,Afternoon,Weekday
8487,8487,Coffee,3/20/2017 12:34,Afternoon,Weekday
8487,8487,Bread,3/20/2017 12:34,Afternoon,Weekday
8488,8488,Sandwich,3/20/2017 12:38,Afternoon,Weekday
8488,8488,Coffee,3/20/2017 12:38,Afternoon,Weekday
8489,8489,Spanish Brunch,3/20/2017 12:40,Afternoon,Weekday
8489,8489,Coffee,3/20/2017 12:40,Afternoon,Weekday
8490,8490,Coffee,3/20/2017 12:54,Afternoon,Weekday
8490,8490,Toast,3/20/2017 12:54,Afternoon,Weekday
8491,8491,Coffee,3/20/2017 13:39,Afternoon,Weekday
8492,8492,Muffin,3/20/2017 13:40,Afternoon,Weekday
8493,8493,Coffee,3/20/2017 13:46,Afternoon,Weekday
8494,8494,Tea,3/20/2017 13:53,Afternoon,Weekday
8494,8494,Brownie,3/20/2017 13:53,Afternoon,Weekday
8495,8495,Hot chocolate,3/20/2017 14:04,Afternoon,Weekday
8495,8495,Tea,3/20/2017 14:04,Afternoon,Weekday
8495,8495,Bread,3/20/2017 14:04,Afternoon,Weekday
8496,8496,Bread,3/20/2017 14:05,Afternoon,Weekday
8496,8496,Salad,3/20/2017 14:05,Afternoon,Weekday
8497,8497,Salad,3/20/2017 14:06,Afternoon,Weekday
8497,8497,Tea,3/20/2017 14:06,Afternoon,Weekday
8498,8498,Coffee,3/20/2017 14:59,Afternoon,Weekday
8498,8498,Muffin,3/20/2017 14:59,Afternoon,Weekday
8499,8499,Tea,3/20/2017 15:08,Afternoon,Weekday
8500,8500,Farm House,3/20/2017 15:25,Afternoon,Weekday
8501,8501,Tea,3/20/2017 15:55,Afternoon,Weekday
8501,8501,Coffee,3/20/2017 15:55,Afternoon,Weekday
8501,8501,Bread,3/20/2017 15:55,Afternoon,Weekday
8501,8501,Pastry,3/20/2017 15:55,Afternoon,Weekday
8502,8502,Farm House,3/20/2017 16:05,Afternoon,Weekday
8502,8502,Coffee,3/20/2017 16:05,Afternoon,Weekday
8502,8502,Cookies,3/20/2017 16:05,Afternoon,Weekday
8503,8503,Tea,3/20/2017 16:32,Afternoon,Weekday
8503,8503,Medialuna,3/20/2017 16:32,Afternoon,Weekday
8504,8504,Coffee,3/20/2017 16:33,Afternoon,Weekday
8505,8505,Cookies,3/20/2017 16:58,Afternoon,Weekday
8505,8505,Coffee,3/20/2017 16:58,Afternoon,Weekday
8506,8506,Pastry,3/21/2017 8:20,Morning,Weekday
8507,8507,Pastry,3/21/2017 8:30,Morning,Weekday
8507,8507,Coffee,3/21/2017 8:30,Morning,Weekday
8508,8508,Pastry,3/21/2017 8:56,Morning,Weekday
8508,8508,Cake,3/21/2017 8:56,Morning,Weekday
8509,8509,Bread,3/21/2017 9:09,Morning,Weekday
8509,8509,Scandinavian,3/21/2017 9:09,Morning,Weekday
8509,8509,Bread,3/21/2017 9:09,Morning,Weekday
8510,8510,Bread,3/21/2017 9:12,Morning,Weekday
8510,8510,Coffee,3/21/2017 9:12,Morning,Weekday
8511,8511,Coffee,3/21/2017 9:52,Morning,Weekday
8511,8511,Toast,3/21/2017 9:52,Morning,Weekday
8512,8512,Coffee,3/21/2017 9:53,Morning,Weekday
8513,8513,Coffee,3/21/2017 9:54,Morning,Weekday
8513,8513,Pastry,3/21/2017 9:54,Morning,Weekday
8514,8514,Coffee,3/21/2017 9:54,Morning,Weekday
8515,8515,Cookies,3/21/2017 9:59,Morning,Weekday
8515,8515,Cake,3/21/2017 9:59,Morning,Weekday
8515,8515,Mineral water,3/21/2017 9:59,Morning,Weekday
8516,8516,Coffee,3/21/2017 10:40,Morning,Weekday
8516,8516,Toast,3/21/2017 10:40,Morning,Weekday
8517,8517,Baguette,3/21/2017 10:54,Morning,Weekday
8518,8518,Farm House,3/21/2017 10:58,Morning,Weekday
8519,8519,Cake,3/21/2017 11:04,Morning,Weekday
8519,8519,Tea,3/21/2017 11:04,Morning,Weekday
8519,8519,Coffee,3/21/2017 11:04,Morning,Weekday
8520,8520,Farm House,3/21/2017 11:12,Morning,Weekday
8520,8520,Coffee,3/21/2017 11:12,Morning,Weekday
8521,8521,Coffee,3/21/2017 11:18,Morning,Weekday
8521,8521,Coffee,3/21/2017 11:18,Morning,Weekday
8522,8522,Bread,3/21/2017 11:20,Morning,Weekday
8523,8523,Coffee,3/21/2017 12:05,Afternoon,Weekday
8523,8523,Muffin,3/21/2017 12:05,Afternoon,Weekday
8524,8524,Christmas common,3/21/2017 12:12,Afternoon,Weekday
8525,8525,Coffee,3/21/2017 12:41,Afternoon,Weekday
8525,8525,Sandwich,3/21/2017 12:41,Afternoon,Weekday
8525,8525,Soup,3/21/2017 12:41,Afternoon,Weekday
8526,8526,Sandwich,3/21/2017 12:42,Afternoon,Weekday
8526,8526,Mineral water,3/21/2017 12:42,Afternoon,Weekday
8527,8527,Bread,3/21/2017 12:55,Afternoon,Weekday
8528,8528,Coffee,3/21/2017 12:59,Afternoon,Weekday
8528,8528,Bread,3/21/2017 12:59,Afternoon,Weekday
8528,8528,Spanish Brunch,3/21/2017 12:59,Afternoon,Weekday
8528,8528,Sandwich,3/21/2017 12:59,Afternoon,Weekday
8528,8528,Bread,3/21/2017 12:59,Afternoon,Weekday
8528,8528,Farm House,3/21/2017 12:59,Afternoon,Weekday
8529,8529,Coffee,3/21/2017 13:21,Afternoon,Weekday
8529,8529,Cake,3/21/2017 13:21,Afternoon,Weekday
8530,8530,Coffee,3/21/2017 13:26,Afternoon,Weekday
8531,8531,Tea,3/21/2017 13:28,Afternoon,Weekday
8531,8531,Soup,3/21/2017 13:28,Afternoon,Weekday
8532,8532,Coffee,3/21/2017 13:32,Afternoon,Weekday
8532,8532,Cookies,3/21/2017 13:32,Afternoon,Weekday
8533,8533,Coffee,3/21/2017 13:54,Afternoon,Weekday
8533,8533,Sandwich,3/21/2017 13:54,Afternoon,Weekday
8534,8534,Coffee,3/21/2017 13:55,Afternoon,Weekday
8534,8534,Coffee,3/21/2017 13:55,Afternoon,Weekday
8534,8534,Bread,3/21/2017 13:55,Afternoon,Weekday
8535,8535,Jam,3/21/2017 14:08,Afternoon,Weekday
8536,8536,Cake,3/21/2017 14:14,Afternoon,Weekday
8536,8536,Bread,3/21/2017 14:14,Afternoon,Weekday
8537,8537,Sandwich,3/21/2017 14:21,Afternoon,Weekday
8537,8537,Coffee,3/21/2017 14:21,Afternoon,Weekday
8538,8538,Truffles,3/21/2017 14:23,Afternoon,Weekday
8539,8539,Coffee,3/21/2017 14:24,Afternoon,Weekday
8539,8539,Truffles,3/21/2017 14:24,Afternoon,Weekday
8540,8540,Coffee,3/21/2017 14:35,Afternoon,Weekday
8540,8540,Soup,3/21/2017 14:35,Afternoon,Weekday
8540,8540,Sandwich,3/21/2017 14:35,Afternoon,Weekday
8541,8541,Sandwich,3/21/2017 14:37,Afternoon,Weekday
8541,8541,Coffee,3/21/2017 14:37,Afternoon,Weekday
8541,8541,Tea,3/21/2017 14:37,Afternoon,Weekday
8542,8542,Sandwich,3/21/2017 14:55,Afternoon,Weekday
8542,8542,Coffee,3/21/2017 14:55,Afternoon,Weekday
8542,8542,Tea,3/21/2017 14:55,Afternoon,Weekday
8544,8544,Coffee,3/21/2017 15:01,Afternoon,Weekday
8544,8544,Cookies,3/21/2017 15:01,Afternoon,Weekday
8545,8545,Coffee,3/21/2017 15:22,Afternoon,Weekday
8545,8545,Bread,3/21/2017 15:22,Afternoon,Weekday
8545,8545,Muffin,3/21/2017 15:22,Afternoon,Weekday
8545,8545,Baguette,3/21/2017 15:22,Afternoon,Weekday
8546,8546,Bread,3/21/2017 15:28,Afternoon,Weekday
8546,8546,Christmas common,3/21/2017 15:28,Afternoon,Weekday
8547,8547,Coffee,3/21/2017 15:34,Afternoon,Weekday
8547,8547,Bread,3/21/2017 15:34,Afternoon,Weekday
8547,8547,Cookies,3/21/2017 15:34,Afternoon,Weekday
8547,8547,Cake,3/21/2017 15:34,Afternoon,Weekday
8548,8548,Coffee,3/21/2017 15:35,Afternoon,Weekday
8549,8549,Bread,3/21/2017 15:45,Afternoon,Weekday
8550,8550,Coffee,3/21/2017 15:46,Afternoon,Weekday
8550,8550,Cake,3/21/2017 15:46,Afternoon,Weekday
8550,8550,Bread,3/21/2017 15:46,Afternoon,Weekday
8551,8551,Half slice Monster ,3/21/2017 15:49,Afternoon,Weekday
8551,8551,Juice,3/21/2017 15:49,Afternoon,Weekday
8551,8551,Cookies,3/21/2017 15:49,Afternoon,Weekday
8551,8551,Coffee,3/21/2017 15:49,Afternoon,Weekday
8552,8552,Coffee,3/21/2017 16:05,Afternoon,Weekday
8552,8552,Bread,3/21/2017 16:05,Afternoon,Weekday
8553,8553,Bread,3/21/2017 16:51,Afternoon,Weekday
8554,8554,Tea,3/21/2017 17:24,Evening,Weekday
8554,8554,Muffin,3/21/2017 17:24,Evening,Weekday
8554,8554,Bread,3/21/2017 17:24,Evening,Weekday
8555,8555,Baguette,3/22/2017 8:16,Morning,Weekday
8555,8555,Farm House,3/22/2017 8:16,Morning,Weekday
8556,8556,Coffee,3/22/2017 8:55,Morning,Weekday
8557,8557,Cookies,3/22/2017 9:00,Morning,Weekday
8558,8558,Coffee,3/22/2017 9:13,Morning,Weekday
8558,8558,Bread,3/22/2017 9:13,Morning,Weekday
8558,8558,Brownie,3/22/2017 9:13,Morning,Weekday
8559,8559,Coffee,3/22/2017 9:18,Morning,Weekday
8559,8559,Sandwich,3/22/2017 9:18,Morning,Weekday
8560,8560,Cherry me Dried fruit,3/22/2017 9:27,Morning,Weekday
8560,8560,Coffee,3/22/2017 9:27,Morning,Weekday
8561,8561,Coffee,3/22/2017 9:33,Morning,Weekday
8562,8562,Coffee,3/22/2017 9:36,Morning,Weekday
8562,8562,Pastry,3/22/2017 9:36,Morning,Weekday
8562,8562,Muffin,3/22/2017 9:36,Morning,Weekday
8562,8562,Coke,3/22/2017 9:36,Morning,Weekday
8563,8563,Bread,3/22/2017 9:51,Morning,Weekday
8564,8564,Coffee,3/22/2017 9:56,Morning,Weekday
8564,8564,Scandinavian,3/22/2017 9:56,Morning,Weekday
8564,8564,Brownie,3/22/2017 9:56,Morning,Weekday
8565,8565,Pastry,3/22/2017 9:56,Morning,Weekday
8565,8565,Coffee,3/22/2017 9:56,Morning,Weekday
8566,8566,Coffee,3/22/2017 10:12,Morning,Weekday
8567,8567,Baguette,3/22/2017 10:17,Morning,Weekday
8568,8568,Farm House,3/22/2017 10:30,Morning,Weekday
8569,8569,Bread,3/22/2017 10:43,Morning,Weekday
8569,8569,Bread,3/22/2017 10:43,Morning,Weekday
8570,8570,Bread,3/22/2017 10:52,Morning,Weekday
8571,8571,Toast,3/22/2017 10:54,Morning,Weekday
8571,8571,Coffee,3/22/2017 10:54,Morning,Weekday
8572,8572,Coffee,3/22/2017 11:24,Morning,Weekday
8572,8572,Tea,3/22/2017 11:24,Morning,Weekday
8572,8572,Cookies,3/22/2017 11:24,Morning,Weekday
8573,8573,Tea,3/22/2017 11:26,Morning,Weekday
8573,8573,Smoothies,3/22/2017 11:26,Morning,Weekday
8574,8574,Farm House,3/22/2017 11:26,Morning,Weekday
8575,8575,Coffee,3/22/2017 11:41,Morning,Weekday
8576,8576,Bread,3/22/2017 11:48,Morning,Weekday
8578,8578,Chicken Stew,3/22/2017 12:10,Afternoon,Weekday
8578,8578,Juice,3/22/2017 12:10,Afternoon,Weekday
8579,8579,Coffee,3/22/2017 12:17,Afternoon,Weekday
8579,8579,Bread,3/22/2017 12:17,Afternoon,Weekday
8579,8579,Sandwich,3/22/2017 12:17,Afternoon,Weekday
8580,8580,Bread,3/22/2017 12:21,Afternoon,Weekday
8581,8581,Coffee,3/22/2017 12:25,Afternoon,Weekday
8581,8581,Toast,3/22/2017 12:25,Afternoon,Weekday
8582,8582,Soup,3/22/2017 12:27,Afternoon,Weekday
8582,8582,Cake,3/22/2017 12:27,Afternoon,Weekday
8582,8582,Coffee,3/22/2017 12:27,Afternoon,Weekday
8582,8582,Coffee,3/22/2017 12:27,Afternoon,Weekday
8583,8583,Coffee,3/22/2017 12:31,Afternoon,Weekday
8583,8583,Toast,3/22/2017 12:31,Afternoon,Weekday
8584,8584,Granola,3/22/2017 12:32,Afternoon,Weekday
8584,8584,Spanish Brunch,3/22/2017 12:32,Afternoon,Weekday
8584,8584,Bread,3/22/2017 12:32,Afternoon,Weekday
8584,8584,Mineral water,3/22/2017 12:32,Afternoon,Weekday
8584,8584,Tea,3/22/2017 12:32,Afternoon,Weekday
8585,8585,Bread,3/22/2017 12:38,Afternoon,Weekday
8586,8586,Sandwich,3/22/2017 12:48,Afternoon,Weekday
8586,8586,Coke,3/22/2017 12:48,Afternoon,Weekday
8587,8587,Soup,3/22/2017 12:48,Afternoon,Weekday
8587,8587,Coffee,3/22/2017 12:48,Afternoon,Weekday
8588,8588,Bread,3/22/2017 12:57,Afternoon,Weekday
8589,8589,Coffee,3/22/2017 13:20,Afternoon,Weekday
8589,8589,Coffee,3/22/2017 13:20,Afternoon,Weekday
8590,8590,Coffee,3/22/2017 13:52,Afternoon,Weekday
8590,8590,Coffee,3/22/2017 13:52,Afternoon,Weekday
8590,8590,Sandwich,3/22/2017 13:52,Afternoon,Weekday
8591,8591,Coffee,3/22/2017 14:12,Afternoon,Weekday
8591,8591,Tea,3/22/2017 14:12,Afternoon,Weekday
8591,8591,Cake,3/22/2017 14:12,Afternoon,Weekday
8591,8591,Bread,3/22/2017 14:12,Afternoon,Weekday
8592,8592,Pastry,3/22/2017 14:13,Afternoon,Weekday
8592,8592,Juice,3/22/2017 14:13,Afternoon,Weekday
8593,8593,Soup,3/22/2017 14:14,Afternoon,Weekday
8593,8593,Jam,3/22/2017 14:14,Afternoon,Weekday
8594,8594,Coffee,3/22/2017 14:16,Afternoon,Weekday
8594,8594,Coffee,3/22/2017 14:16,Afternoon,Weekday
8594,8594,Tea,3/22/2017 14:16,Afternoon,Weekday
8594,8594,Salad,3/22/2017 14:16,Afternoon,Weekday
8594,8594,Spanish Brunch,3/22/2017 14:16,Afternoon,Weekday
8595,8595,Bread,3/22/2017 14:17,Afternoon,Weekday
8596,8596,Pastry,3/22/2017 14:19,Afternoon,Weekday
8597,8597,Bread,3/22/2017 14:37,Afternoon,Weekday
8597,8597,Cake,3/22/2017 14:37,Afternoon,Weekday
8597,8597,Bread,3/22/2017 14:37,Afternoon,Weekday
8597,8597,Juice,3/22/2017 14:37,Afternoon,Weekday
8597,8597,Coffee,3/22/2017 14:37,Afternoon,Weekday
8598,8598,Mortimer,3/22/2017 14:57,Afternoon,Weekday
8599,8599,Coffee,3/22/2017 15:15,Afternoon,Weekday
8600,8600,Coffee,3/22/2017 15:53,Afternoon,Weekday
8600,8600,Coffee,3/22/2017 15:53,Afternoon,Weekday
8601,8601,Coke,3/22/2017 15:56,Afternoon,Weekday
8602,8602,Truffles,3/22/2017 16:04,Afternoon,Weekday
8602,8602,Juice,3/22/2017 16:04,Afternoon,Weekday
8603,8603,Coffee,3/22/2017 16:06,Afternoon,Weekday
8603,8603,Tea,3/22/2017 16:06,Afternoon,Weekday
8603,8603,Soup,3/22/2017 16:06,Afternoon,Weekday
8603,8603,Bread,3/22/2017 16:06,Afternoon,Weekday
8604,8604,Coffee,3/22/2017 16:25,Afternoon,Weekday
8605,8605,Juice,3/22/2017 17:04,Evening,Weekday
8605,8605,Tea,3/22/2017 17:04,Evening,Weekday
8605,8605,Cookies,3/22/2017 17:04,Evening,Weekday
8605,8605,Bread,3/22/2017 17:04,Evening,Weekday
8605,8605,Jam,3/22/2017 17:04,Evening,Weekday
8606,8606,Coffee,3/23/2017 8:26,Morning,Weekday
8607,8607,Coffee,3/23/2017 8:30,Morning,Weekday
8607,8607,Pastry,3/23/2017 8:30,Morning,Weekday
8608,8608,Bread,3/23/2017 8:51,Morning,Weekday
8608,8608,Pastry,3/23/2017 8:51,Morning,Weekday
8609,8609,Coffee,3/23/2017 9:11,Morning,Weekday
8610,8610,Coffee,3/23/2017 9:22,Morning,Weekday
8611,8611,Bread,3/23/2017 9:35,Morning,Weekday
8612,8612,Coffee,3/23/2017 9:52,Morning,Weekday
8613,8613,Bread,3/23/2017 10:14,Morning,Weekday
8614,8614,Coffee,3/23/2017 10:16,Morning,Weekday
8614,8614,Coffee,3/23/2017 10:16,Morning,Weekday
8614,8614,Bread,3/23/2017 10:16,Morning,Weekday
8614,8614,Pastry,3/23/2017 10:16,Morning,Weekday
8615,8615,Cake,3/23/2017 10:18,Morning,Weekday
8616,8616,Bread,3/23/2017 10:37,Morning,Weekday
8617,8617,Juice,3/23/2017 10:46,Morning,Weekday
8617,8617,Tiffin,3/23/2017 10:46,Morning,Weekday
8618,8618,Coffee,3/23/2017 10:49,Morning,Weekday
8618,8618,Brownie,3/23/2017 10:49,Morning,Weekday
8618,8618,Cookies,3/23/2017 10:49,Morning,Weekday
8619,8619,Cookies,3/23/2017 10:52,Morning,Weekday
8619,8619,Pastry,3/23/2017 10:52,Morning,Weekday
8619,8619,Tea,3/23/2017 10:52,Morning,Weekday
8620,8620,Juice,3/23/2017 10:56,Morning,Weekday
8620,8620,Bread,3/23/2017 10:56,Morning,Weekday
8621,8621,Coffee,3/23/2017 11:01,Morning,Weekday
8621,8621,Toast,3/23/2017 11:01,Morning,Weekday
8621,8621,Bread,3/23/2017 11:01,Morning,Weekday
8622,8622,Bread,3/23/2017 11:15,Morning,Weekday
8623,8623,Juice,3/23/2017 11:25,Morning,Weekday
8623,8623,Hot chocolate,3/23/2017 11:25,Morning,Weekday
8623,8623,Coffee,3/23/2017 11:25,Morning,Weekday
8623,8623,Cake,3/23/2017 11:25,Morning,Weekday
8624,8624,Bread,3/23/2017 11:29,Morning,Weekday
8624,8624,Brownie,3/23/2017 11:29,Morning,Weekday
8625,8625,Pastry,3/23/2017 11:30,Morning,Weekday
8625,8625,Coffee,3/23/2017 11:30,Morning,Weekday
8626,8626,Bread,3/23/2017 11:33,Morning,Weekday
8626,8626,Tiffin,3/23/2017 11:33,Morning,Weekday
8626,8626,Brownie,3/23/2017 11:33,Morning,Weekday
8626,8626,Bread,3/23/2017 11:33,Morning,Weekday
8626,8626,Farm House,3/23/2017 11:33,Morning,Weekday
8627,8627,Bread,3/23/2017 11:44,Morning,Weekday
8627,8627,Sandwich,3/23/2017 11:44,Morning,Weekday
8628,8628,Bread,3/23/2017 12:16,Afternoon,Weekday
8629,8629,Brownie,3/23/2017 12:18,Afternoon,Weekday
8630,8630,Bread,3/23/2017 12:31,Afternoon,Weekday
8631,8631,Soup,3/23/2017 12:42,Afternoon,Weekday
8631,8631,Sandwich,3/23/2017 12:42,Afternoon,Weekday
8631,8631,Mineral water,3/23/2017 12:42,Afternoon,Weekday
8631,8631,Juice,3/23/2017 12:42,Afternoon,Weekday
8631,8631,Coffee,3/23/2017 12:42,Afternoon,Weekday
8632,8632,Pastry,3/23/2017 12:46,Afternoon,Weekday
8632,8632,Coffee,3/23/2017 12:46,Afternoon,Weekday
8633,8633,Cake,3/23/2017 12:48,Afternoon,Weekday
8633,8633,Chicken Stew,3/23/2017 12:48,Afternoon,Weekday
8633,8633,Soup,3/23/2017 12:48,Afternoon,Weekday
8633,8633,Bread,3/23/2017 12:48,Afternoon,Weekday
8634,8634,Coffee,3/23/2017 13:06,Afternoon,Weekday
8634,8634,Chicken Stew,3/23/2017 13:06,Afternoon,Weekday
8635,8635,Spanish Brunch,3/23/2017 13:11,Afternoon,Weekday
8635,8635,Chicken Stew,3/23/2017 13:11,Afternoon,Weekday
8635,8635,Juice,3/23/2017 13:11,Afternoon,Weekday
8636,8636,Coffee,3/23/2017 13:16,Afternoon,Weekday
8636,8636,Cookies,3/23/2017 13:16,Afternoon,Weekday
8637,8637,Bread,3/23/2017 13:16,Afternoon,Weekday
8637,8637,Sandwich,3/23/2017 13:16,Afternoon,Weekday
8638,8638,Soup,3/23/2017 13:17,Afternoon,Weekday
8639,8639,Argentina Night,3/23/2017 13:44,Afternoon,Weekday
8639,8639,Bread,3/23/2017 13:44,Afternoon,Weekday
8639,8639,Sandwich,3/23/2017 13:44,Afternoon,Weekday
8640,8640,Bread,3/23/2017 13:46,Afternoon,Weekday
8640,8640,Coffee,3/23/2017 13:46,Afternoon,Weekday
8641,8641,Salad,3/23/2017 13:53,Afternoon,Weekday
8641,8641,Truffles,3/23/2017 13:53,Afternoon,Weekday
8641,8641,Coke,3/23/2017 13:53,Afternoon,Weekday
8641,8641,Baguette,3/23/2017 13:53,Afternoon,Weekday
8642,8642,Pastry,3/23/2017 14:00,Afternoon,Weekday
8642,8642,Medialuna,3/23/2017 14:00,Afternoon,Weekday
8642,8642,Medialuna,3/23/2017 14:00,Afternoon,Weekday
8643,8643,Tea,3/23/2017 14:01,Afternoon,Weekday
8643,8643,Tea,3/23/2017 14:01,Afternoon,Weekday
8643,8643,Bread,3/23/2017 14:01,Afternoon,Weekday
8643,8643,Soup,3/23/2017 14:01,Afternoon,Weekday
8643,8643,Spanish Brunch,3/23/2017 14:01,Afternoon,Weekday
8643,8643,Chicken Stew,3/23/2017 14:01,Afternoon,Weekday
8644,8644,Sandwich,3/23/2017 14:06,Afternoon,Weekday
8644,8644,Spanish Brunch,3/23/2017 14:06,Afternoon,Weekday
8644,8644,Coffee,3/23/2017 14:06,Afternoon,Weekday
8644,8644,Coffee,3/23/2017 14:06,Afternoon,Weekday
8644,8644,Bread,3/23/2017 14:06,Afternoon,Weekday
8644,8644,Juice,3/23/2017 14:06,Afternoon,Weekday
8644,8644,Nomad bag,3/23/2017 14:06,Afternoon,Weekday
8645,8645,Coffee,3/23/2017 14:09,Afternoon,Weekday
8646,8646,Tiffin,3/23/2017 14:29,Afternoon,Weekday
8647,8647,Coffee,3/23/2017 14:30,Afternoon,Weekday
8648,8648,Baguette,3/23/2017 14:38,Afternoon,Weekday
8648,8648,Pastry,3/23/2017 14:38,Afternoon,Weekday
8649,8649,Pastry,3/23/2017 14:42,Afternoon,Weekday
8649,8649,Coffee,3/23/2017 14:42,Afternoon,Weekday
8650,8650,Coffee,3/23/2017 14:43,Afternoon,Weekday
8650,8650,Bread,3/23/2017 14:43,Afternoon,Weekday
8651,8651,Tea,3/23/2017 14:46,Afternoon,Weekday
8651,8651,Brownie,3/23/2017 14:46,Afternoon,Weekday
8652,8652,Coffee,3/23/2017 14:49,Afternoon,Weekday
8653,8653,Cake,3/23/2017 15:07,Afternoon,Weekday
8654,8654,Coffee,3/23/2017 15:14,Afternoon,Weekday
8655,8655,Coffee,3/23/2017 15:18,Afternoon,Weekday
8655,8655,Cake,3/23/2017 15:18,Afternoon,Weekday
8656,8656,Bread,3/23/2017 15:19,Afternoon,Weekday
8656,8656,Coffee,3/23/2017 15:19,Afternoon,Weekday
8656,8656,Truffles,3/23/2017 15:19,Afternoon,Weekday
8656,8656,Chicken Stew,3/23/2017 15:19,Afternoon,Weekday
8657,8657,Farm House,3/23/2017 15:43,Afternoon,Weekday
8658,8658,Bread,3/23/2017 15:48,Afternoon,Weekday
8659,8659,Coffee,3/23/2017 15:56,Afternoon,Weekday
8660,8660,Hot chocolate,3/23/2017 16:07,Afternoon,Weekday
8660,8660,Drinking chocolate spoons ,3/23/2017 16:07,Afternoon,Weekday
8661,8661,Tiffin,3/23/2017 16:34,Afternoon,Weekday
8661,8661,Smoothies,3/23/2017 16:34,Afternoon,Weekday
8661,8661,Coffee,3/23/2017 16:34,Afternoon,Weekday
8662,8662,Mortimer,3/23/2017 17:05,Evening,Weekday
8663,8663,Cookies,3/24/2017 8:01,Morning,Weekday
8663,8663,Brownie,3/24/2017 8:01,Morning,Weekday
8663,8663,Coffee,3/24/2017 8:01,Morning,Weekday
8664,8664,Tea,3/24/2017 8:54,Morning,Weekday
8664,8664,Coffee,3/24/2017 8:54,Morning,Weekday
8664,8664,Coffee,3/24/2017 8:54,Morning,Weekday
8665,8665,Coffee,3/24/2017 9:04,Morning,Weekday
8666,8666,Coffee,3/24/2017 9:10,Morning,Weekday
8666,8666,Medialuna,3/24/2017 9:10,Morning,Weekday
8667,8667,Coffee,3/24/2017 9:12,Morning,Weekday
8667,8667,Farm House,3/24/2017 9:12,Morning,Weekday
8668,8668,Baguette,3/24/2017 9:15,Morning,Weekday
8669,8669,Bread,3/24/2017 9:18,Morning,Weekday
